Transaction_ID,Customer_ID,Timestamp,Amount,Merchant_ID,Merchant_Category,Transaction_Type,Card_Present_Flag,Location_City,Location_Country,Device_ID,Channel,Is_3DS_Authenticated,Previous_Fraud_Flag,Is_Fraud
T01304,C8155,2024-02-18 04:09:35,8876.67,M134,Utilities,ATM Withdrawal,0,Kolkata,UK,D82188,ATM,Yes,Yes,0
T01305,C2734,2024-09-20 05:17:09,4442.85,M378,Groceries,Online,1,Bangalore,UK,D55140,Web,No,No,0
T01306,C4986,2023-07-28 19:12:20,8069.4,M867,Travel,Online,1,Chennai,USA,D68741,ATM,Yes,Yes,0
T01307,C8138,2023-11-17 17:05:10,6068.94,M226,Travel,ATM Withdrawal,0,Bangalore,UK,D12968,Web,No,Yes,0
T01308,C7560,2023-05-27 00:35:08,4018.58,M932,Utilities,POS,1,Hyderabad,USA,D50917,Mobile App,Yes,No,0
T01309,C9584,2024-10-24 22:03:29,450.79,M902,Clothing,POS,1,Hyderabad,Singapore,D31393,Web,No,No,0
T01310,C2288,2023-02-23 04:15:38,8619.88,M486,Entertainment,Online,0,Hyderabad,Singapore,D43367,Web,Yes,Yes,0
T01311,C7484,2023-05-22 16:18:58,233.61,M771,Travel,ATM Withdrawal,0,Chennai,UK,D15473,ATM,No,No,0
T01312,C6083,2023-04-17 02:51:23,4370.74,M510,Clothing,ATM Withdrawal,0,Mumbai,India,D29974,ATM,No,No,0
T01313,C6562,2023-08-13 22:26:51,4149.95,M234,Clothing,Online,0,Mumbai,USA,D53393,ATM,No,Yes,0
T01314,C4630,2023-03-27 17:11:29,8596.62,M937,Electronics,POS,0,Mumbai,Singapore,D54850,Web,No,No,0
T01315,C6456,2024-05-09 16:32:26,3174.51,M858,Groceries,Online,0,Bangalore,Singapore,D54269,Web,No,No,0
T01316,C3754,2023-12-20 16:12:32,2572.52,M997,Dining,ATM Withdrawal,0,Kolkata,Singapore,D48057,Mobile App,No,No,0
T01317,C2251,2024-04-24 19:18:39,1147.33,M376,Travel,Online,1,Hyderabad,Singapore,D63810,ATM,Yes,No,0
T01318,C9363,2023-12-18 16:11:34,994.24,M982,Groceries,POS,1,Chennai,Singapore,D78315,Web,Yes,Yes,0
T01319,C2868,2023-07-31 08:56:52,1682.39,M186,Dining,ATM Withdrawal,1,Chennai,UK,D89119,ATM,No,No,0
T01320,C9693,2024-06-28 01:45:20,1441.2,M178,Groceries,Online,0,Kolkata,India,D99644,Mobile App,No,No,0
T01321,C9355,2024-04-28 16:58:18,2556.29,M175,Dining,Online,0,Bangalore,UK,D39220,Web,No,Yes,0
T01322,C4176,2024-01-18 03:28:13,897.2,M616,Utilities,ATM Withdrawal,0,Delhi,USA,D85870,Web,Yes,No,0
T01323,C6724,2023-05-26 20:38:56,3068.64,M839,Clothing,POS,0,Delhi,India,D68965,Mobile App,Yes,No,0
T01324,C6752,2023-09-07 01:13:56,4073.36,M820,Utilities,ATM Withdrawal,0,Kolkata,Singapore,D70051,ATM,No,Yes,0
T01325,C3419,2023-01-16 01:33:23,1692.74,M880,Electronics,POS,1,Hyderabad,Singapore,D95097,Web,No,Yes,1
T01326,C4871,2023-04-29 04:16:07,6145.14,M850,Utilities,ATM Withdrawal,0,Kolkata,Singapore,D15069,Web,No,No,0
T01327,C2684,2023-02-08 13:12:31,3253.58,M525,Travel,ATM Withdrawal,0,Kolkata,UK,D48426,Web,Yes,Yes,0
T01328,C3399,2024-02-20 12:34:39,272.68,M120,Utilities,POS,1,Bangalore,India,D23665,Mobile App,Yes,No,0
T01329,C5193,2023-01-18 04:32:58,585.96,M115,Groceries,POS,0,Chennai,UK,D23631,ATM,No,No,0
T01330,C4232,2023-05-25 10:07:40,3900.01,M860,Groceries,ATM Withdrawal,1,Kolkata,Singapore,D64469,Web,No,Yes,0
T01331,C3842,2023-03-21 10:30:57,3201.09,M950,Dining,POS,0,Hyderabad,UK,D72478,Web,Yes,No,0
T01332,C3504,2023-08-08 02:59:46,4128.82,M654,Groceries,Online,0,Delhi,USA,D83127,Mobile App,No,Yes,0
T01333,C2234,2023-07-29 02:09:39,3242.85,M719,Entertainment,ATM Withdrawal,0,Bangalore,UK,D80442,Mobile App,Yes,No,0
T01334,C3902,2023-04-08 02:53:58,3755.76,M255,Dining,Online,1,Bangalore,India,D19063,Web,Yes,Yes,1
T01335,C9095,2024-07-09 12:13:07,8277.59,M197,Entertainment,Online,0,Hyderabad,India,D57144,ATM,Yes,No,1
T01336,C8601,2023-12-07 12:40:42,1210.54,M853,Travel,ATM Withdrawal,1,Delhi,UK,D86517,ATM,Yes,Yes,0
T01337,C8354,2024-07-18 18:15:29,2026.39,M702,Groceries,POS,0,Kolkata,Singapore,D65224,Web,No,Yes,0
T01338,C6295,2023-01-07 08:56:07,7521.59,M911,Utilities,ATM Withdrawal,1,Delhi,USA,D93575,Web,Yes,No,0
T01339,C6179,2023-06-30 19:54:08,5860.7,M500,Clothing,ATM Withdrawal,0,Chennai,USA,D47419,Mobile App,No,Yes,0
T01340,C3473,2023-03-12 01:23:37,4930.3,M298,Electronics,ATM Withdrawal,0,Kolkata,India,D62393,ATM,No,No,0
T01341,C8205,2023-04-28 00:56:51,7524.15,M951,Electronics,ATM Withdrawal,0,Bangalore,India,D94531,ATM,Yes,No,0
T01342,C2118,2023-01-12 10:29:27,3851.1,M720,Clothing,Online,1,Bangalore,India,D70323,Mobile App,No,No,0
T01343,C8682,2024-01-19 08:59:23,1151.7,M979,Groceries,POS,0,Bangalore,India,D40519,Web,Yes,Yes,0
T01344,C8245,2023-06-18 16:40:45,607.26,M419,Clothing,Online,1,Delhi,UK,D79159,Mobile App,No,No,0
T01345,C5961,2023-09-23 13:43:03,4648.77,M903,Travel,ATM Withdrawal,0,Delhi,India,D61245,ATM,No,Yes,0
T01346,C5500,2023-11-23 09:53:52,4071.36,M431,Travel,ATM Withdrawal,0,Mumbai,Singapore,D54993,ATM,Yes,Yes,0
T01347,C1920,2023-08-31 00:12:37,4842.23,M535,Groceries,ATM Withdrawal,0,Hyderabad,UK,D59822,Mobile App,Yes,Yes,0
T01348,C6766,2024-09-02 06:58:54,4075.53,M624,Dining,Online,1,Hyderabad,Singapore,D89786,Web,Yes,No,0
T01349,C9312,2024-09-12 23:03:30,2338.17,M861,Travel,ATM Withdrawal,1,Chennai,UK,D11331,Mobile App,No,Yes,1
T01350,C2215,2024-01-23 02:46:12,8861.67,M123,Entertainment,POS,1,Hyderabad,USA,D48931,Mobile App,Yes,Yes,0
T01351,C6085,2023-10-16 11:20:36,2692.33,M409,Groceries,POS,0,Hyderabad,USA,D46508,ATM,Yes,Yes,0
T01352,C8565,2023-12-27 03:42:17,9634.78,M380,Dining,POS,1,Hyderabad,UK,D77488,ATM,No,Yes,0
T01353,C8404,2024-06-25 07:48:22,6751.3,M569,Clothing,POS,1,Kolkata,UK,D97975,Web,Yes,Yes,0
T01354,C1616,2024-09-06 17:13:33,2463.91,M307,Entertainment,Online,0,Chennai,UK,D44675,ATM,No,No,0
T01355,C1932,2023-01-25 15:37:22,5547.52,M202,Groceries,POS,0,Bangalore,USA,D97966,Mobile App,Yes,Yes,0
T01356,C7041,2023-09-14 12:16:51,7852.36,M370,Utilities,ATM Withdrawal,0,Kolkata,UK,D66522,Mobile App,Yes,Yes,0
T01357,C5703,2023-03-04 07:28:00,3046.82,M771,Groceries,ATM Withdrawal,0,Mumbai,Singapore,D75465,ATM,No,Yes,0
T01358,C2257,2024-10-17 04:50:33,4068.05,M690,Utilities,ATM Withdrawal,1,Bangalore,UK,D39919,Web,No,No,0
T01359,C2479,2024-08-05 23:37:51,840.0,M582,Entertainment,POS,0,Hyderabad,USA,D37161,ATM,No,No,0
T01360,C9307,2023-04-24 11:16:28,6358.35,M485,Groceries,ATM Withdrawal,0,Chennai,UK,D34564,Mobile App,No,Yes,0
T01361,C7299,2023-02-13 12:37:49,2035.37,M398,Dining,ATM Withdrawal,1,Delhi,USA,D33372,ATM,No,Yes,0
T01362,C8581,2023-07-26 23:59:12,9679.15,M539,Travel,Online,1,Hyderabad,USA,D91736,Mobile App,Yes,No,0
T01363,C1672,2024-08-25 11:13:05,3733.68,M195,Travel,ATM Withdrawal,0,Chennai,USA,D19247,Mobile App,No,Yes,0
T01364,C8368,2023-11-01 19:16:19,9853.1,M327,Groceries,ATM Withdrawal,1,Delhi,Singapore,D31369,ATM,No,No,0
T01365,C4084,2023-02-25 10:42:25,7820.45,M516,Entertainment,ATM Withdrawal,0,Bangalore,Singapore,D47148,Mobile App,No,No,0
T01366,C6267,2024-02-26 21:49:54,5375.82,M674,Dining,ATM Withdrawal,1,Hyderabad,India,D81350,Web,Yes,Yes,0
T01367,C8792,2024-01-01 04:10:16,4238.1,M385,Utilities,Online,0,Chennai,India,D88943,Mobile App,Yes,Yes,0
T01368,C9214,2023-05-22 01:20:20,9115.02,M594,Travel,ATM Withdrawal,1,Hyderabad,India,D53292,ATM,Yes,Yes,0
T01369,C3471,2023-05-30 06:43:26,4517.97,M391,Dining,Online,1,Hyderabad,UK,D56170,ATM,No,No,0
T01370,C2013,2024-11-26 17:02:20,11.01,M819,Utilities,ATM Withdrawal,0,Delhi,Singapore,D80078,Mobile App,No,No,0
T01371,C8381,2024-10-15 15:25:45,4647.06,M646,Utilities,POS,0,Delhi,India,D70980,ATM,No,Yes,1
T01372,C2695,2023-07-14 05:49:08,8293.89,M618,Travel,Online,1,Hyderabad,India,D67370,Web,Yes,Yes,0
T01373,C6626,2024-09-26 18:39:27,2893.21,M350,Entertainment,ATM Withdrawal,1,Hyderabad,India,D13802,ATM,No,Yes,0
T01374,C2381,2023-10-24 09:07:06,9720.85,M491,Entertainment,Online,0,Kolkata,India,D11385,Mobile App,Yes,No,0
T01375,C9266,2024-10-05 07:44:14,6.43,M117,Travel,ATM Withdrawal,0,Kolkata,USA,D96407,ATM,No,No,0
T01376,C3827,2023-01-10 19:10:11,9335.13,M608,Clothing,ATM Withdrawal,0,Bangalore,UK,D65474,Mobile App,No,No,0
T01377,C1641,2023-04-05 17:31:41,4822.38,M845,Utilities,ATM Withdrawal,0,Mumbai,UK,D31191,ATM,Yes,Yes,0
T01378,C5059,2024-08-19 15:16:23,5979.08,M503,Clothing,ATM Withdrawal,0,Bangalore,Singapore,D41346,Web,No,Yes,0
T01379,C8172,2024-07-09 02:38:52,8395.04,M481,Electronics,ATM Withdrawal,0,Hyderabad,India,D98786,Mobile App,No,Yes,0
T01380,C8199,2023-07-13 08:59:41,3802.15,M881,Groceries,POS,0,Mumbai,India,D90604,Mobile App,No,Yes,0
T01381,C9586,2023-10-26 21:09:09,3514.83,M659,Utilities,ATM Withdrawal,0,Hyderabad,Singapore,D44310,Mobile App,Yes,Yes,0
T01382,C9564,2024-08-22 00:40:55,6322.44,M831,Electronics,POS,0,Delhi,UK,D50997,Mobile App,No,No,0
T01383,C3600,2023-12-11 01:23:25,5852.01,M210,Clothing,Online,0,Hyderabad,India,D86373,Web,No,Yes,1
T01384,C6962,2023-07-11 23:26:13,5103.77,M563,Entertainment,Online,0,Hyderabad,India,D87702,ATM,No,No,0
T01385,C7108,2024-07-26 22:12:53,455.8,M329,Travel,Online,1,Bangalore,India,D98799,Web,No,No,0
T01386,C5634,2023-01-27 00:40:37,7392.09,M691,Utilities,ATM Withdrawal,0,Bangalore,UK,D46575,ATM,Yes,No,0
T01387,C7347,2023-06-04 16:58:55,5631.25,M125,Groceries,ATM Withdrawal,1,Mumbai,USA,D30926,Mobile App,No,No,0
T01388,C7697,2023-12-24 22:34:48,3007.08,M506,Electronics,ATM Withdrawal,0,Hyderabad,Singapore,D65279,ATM,No,Yes,0
T01389,C6543,2024-07-25 03:24:36,3953.65,M889,Utilities,Online,1,Chennai,UK,D45990,Mobile App,No,Yes,1
T01390,C1857,2024-08-21 20:24:23,1230.65,M337,Clothing,POS,1,Mumbai,Singapore,D14164,Web,Yes,Yes,0
T01391,C6482,2023-03-14 23:32:49,1397.36,M557,Clothing,ATM Withdrawal,0,Chennai,Singapore,D73988,ATM,Yes,Yes,0
T01392,C2079,2024-02-09 18:44:14,5565.23,M478,Utilities,ATM Withdrawal,1,Kolkata,India,D64077,ATM,No,Yes,0
T01393,C6401,2024-06-01 07:17:12,2795.3,M588,Dining,Online,1,Bangalore,UK,D13149,ATM,Yes,Yes,0
T01394,C2548,2023-06-11 21:44:10,4320.19,M676,Groceries,POS,1,Bangalore,UK,D93385,ATM,No,Yes,0
T01395,C7333,2024-01-03 06:06:25,6104.84,M211,Electronics,Online,1,Chennai,Singapore,D82765,Web,No,No,0
T01396,C5655,2023-10-30 05:46:39,9574.21,M758,Clothing,POS,0,Mumbai,Singapore,D87940,Web,No,No,0
T01397,C5128,2024-06-13 07:00:19,3183.72,M418,Clothing,POS,0,Mumbai,Singapore,D52340,Web,Yes,No,0
T01398,C3463,2023-08-31 10:08:24,6821.33,M440,Entertainment,ATM Withdrawal,1,Hyderabad,India,D37043,Web,No,No,0
T01399,C6461,2024-12-28 04:19:01,3427.01,M247,Travel,Online,1,Bangalore,Singapore,D17753,Mobile App,No,No,0
T01400,C2335,2023-09-08 22:20:03,2614.34,M929,Entertainment,Online,0,Kolkata,Singapore,D21159,Mobile App,No,Yes,0
T01401,C3317,2023-05-04 04:43:53,7527.19,M745,Entertainment,Online,0,Chennai,India,D26878,Web,Yes,Yes,0
T01402,C6731,2024-05-03 16:28:18,4527.73,M185,Groceries,Online,0,Mumbai,UK,D16186,ATM,No,No,0
T01403,C6082,2024-07-19 15:19:23,2460.04,M197,Dining,POS,1,Chennai,Singapore,D39542,ATM,Yes,Yes,0
T01404,C7421,2023-02-02 18:24:08,9830.24,M674,Travel,ATM Withdrawal,0,Kolkata,Singapore,D42104,Web,Yes,Yes,0
T01405,C3112,2024-08-01 10:40:20,3416.96,M273,Groceries,ATM Withdrawal,0,Kolkata,Singapore,D85487,Mobile App,Yes,No,0
T01406,C2388,2024-12-29 02:47:33,4598.53,M312,Entertainment,POS,0,Hyderabad,Singapore,D77063,ATM,Yes,No,0
T01407,C6072,2024-03-02 20:54:45,5995.54,M985,Entertainment,POS,1,Chennai,USA,D13792,Web,No,No,0
T01408,C7171,2024-02-09 14:46:09,159.73,M601,Electronics,ATM Withdrawal,1,Kolkata,India,D25378,ATM,No,Yes,0
T01409,C6381,2023-04-05 20:52:58,6918.76,M707,Clothing,Online,1,Delhi,UK,D41630,Mobile App,Yes,No,0
T01410,C3093,2023-07-16 18:05:30,6464.79,M355,Travel,Online,0,Kolkata,USA,D76132,Mobile App,Yes,No,0
T01411,C9624,2024-01-09 18:46:11,21.47,M185,Travel,Online,1,Chennai,UK,D75378,Mobile App,Yes,Yes,0
T01412,C2531,2024-05-10 22:52:32,4765.81,M244,Dining,POS,0,Hyderabad,Singapore,D21942,ATM,No,No,0
T01413,C7937,2023-08-21 02:16:46,9014.55,M512,Electronics,ATM Withdrawal,1,Hyderabad,UK,D59272,Web,No,No,0
T01414,C9331,2023-06-04 08:28:37,6727.39,M731,Groceries,POS,1,Chennai,UK,D28845,Web,Yes,Yes,0
T01415,C6928,2023-10-07 22:50:23,4132.22,M958,Groceries,ATM Withdrawal,0,Mumbai,India,D81342,ATM,Yes,No,0
T01416,C1298,2024-11-20 08:33:50,8952.79,M584,Entertainment,ATM Withdrawal,1,Hyderabad,India,D39339,ATM,No,No,0
T01417,C6940,2023-02-10 10:58:53,7033.29,M635,Utilities,ATM Withdrawal,1,Kolkata,UK,D42473,ATM,No,Yes,0
T01418,C6060,2024-11-01 19:44:44,7624.89,M840,Clothing,Online,1,Hyderabad,USA,D56642,ATM,No,Yes,0
T01419,C3953,2024-06-01 20:05:29,5381.78,M959,Utilities,Online,0,Hyderabad,USA,D65613,Web,Yes,Yes,0
T01420,C4509,2023-06-19 03:52:01,7873.27,M680,Travel,ATM Withdrawal,0,Kolkata,USA,D82053,Web,Yes,Yes,0
T01421,C6598,2023-03-29 17:08:20,6491.32,M878,Entertainment,ATM Withdrawal,0,Bangalore,India,D91861,Web,Yes,No,0
T01422,C8967,2023-07-03 06:43:19,776.15,M338,Groceries,Online,1,Kolkata,USA,D16991,Mobile App,Yes,No,0
T01423,C4145,2024-05-06 14:16:41,310.44,M160,Groceries,Online,1,Chennai,USA,D52004,Web,No,Yes,0
T01424,C4711,2023-12-04 05:21:35,8321.01,M885,Clothing,ATM Withdrawal,1,Hyderabad,Singapore,D81842,Web,No,Yes,0
T01425,C3253,2023-09-10 01:22:11,6716.46,M605,Groceries,POS,1,Mumbai,Singapore,D19921,Mobile App,No,No,1
T01426,C3538,2023-01-12 16:52:56,6722.79,M358,Utilities,ATM Withdrawal,1,Chennai,UK,D15005,ATM,No,Yes,1
T01427,C2264,2023-05-10 23:49:23,3530.59,M521,Utilities,ATM Withdrawal,0,Kolkata,India,D80888,Web,No,Yes,0
T01428,C5846,2024-09-09 00:30:37,8128.0,M418,Travel,Online,1,Bangalore,UK,D98297,ATM,No,No,1
T01429,C2657,2023-08-03 10:52:40,8274.84,M858,Entertainment,ATM Withdrawal,0,Chennai,UK,D12216,Web,No,Yes,0
T01430,C9317,2024-03-30 03:32:22,3580.3,M445,Entertainment,Online,0,Bangalore,Singapore,D25331,Web,No,No,0
T01431,C9843,2023-04-03 22:25:48,1772.69,M954,Dining,ATM Withdrawal,1,Bangalore,USA,D57969,ATM,Yes,Yes,0
T01432,C9626,2023-11-04 10:24:05,7679.89,M254,Travel,POS,1,Kolkata,Singapore,D38633,ATM,Yes,No,0
T01433,C1618,2024-09-04 22:42:22,6970.6,M137,Utilities,POS,0,Hyderabad,USA,D37093,ATM,No,No,0
T01434,C6517,2023-07-08 19:30:49,85.31,M429,Utilities,Online,1,Chennai,USA,D69904,Mobile App,Yes,Yes,0
T01435,C3147,2023-01-07 22:27:52,4627.46,M805,Electronics,ATM Withdrawal,0,Chennai,India,D46726,ATM,Yes,Yes,0
T01436,C7172,2023-02-02 14:48:47,9362.54,M678,Groceries,ATM Withdrawal,1,Chennai,UK,D35916,Mobile App,No,No,0
T01437,C3527,2024-03-27 08:03:38,4446.33,M713,Dining,POS,1,Bangalore,India,D52739,Mobile App,Yes,No,0
T01438,C3658,2024-08-31 13:02:13,2215.99,M516,Electronics,Online,0,Hyderabad,UK,D62913,Mobile App,No,Yes,0
T01439,C3962,2024-06-20 12:32:22,198.8,M992,Dining,ATM Withdrawal,1,Mumbai,India,D70081,Web,Yes,No,0
T01440,C3712,2024-01-05 03:41:15,2812.06,M105,Travel,POS,1,Mumbai,USA,D12775,Mobile App,No,No,0
T01441,C8170,2024-06-18 16:49:40,9214.07,M374,Utilities,ATM Withdrawal,0,Bangalore,India,D26947,Mobile App,Yes,Yes,1
T01442,C1715,2024-04-08 02:12:09,3578.85,M806,Entertainment,ATM Withdrawal,1,Mumbai,Singapore,D93347,Web,No,No,0
T01443,C7731,2023-05-01 09:15:33,900.58,M314,Utilities,Online,1,Hyderabad,Singapore,D95974,Web,Yes,Yes,0
T01444,C6968,2023-10-16 11:22:22,6134.81,M873,Groceries,ATM Withdrawal,0,Hyderabad,India,D68962,Mobile App,Yes,No,0
T01445,C4891,2024-08-21 16:41:51,3032.48,M675,Travel,ATM Withdrawal,0,Mumbai,UK,D74356,ATM,No,No,0
T01446,C8277,2023-03-11 12:01:34,7178.38,M913,Entertainment,POS,1,Bangalore,Singapore,D31718,ATM,Yes,No,0
T01447,C5668,2023-07-13 04:31:08,2343.35,M600,Clothing,Online,1,Hyderabad,UK,D77042,ATM,No,Yes,0
T01448,C8355,2023-05-03 11:42:44,4938.59,M658,Clothing,ATM Withdrawal,1,Hyderabad,Singapore,D70398,ATM,No,No,0
T01449,C4833,2024-01-24 07:10:10,3630.63,M611,Dining,POS,0,Mumbai,USA,D19290,Web,Yes,Yes,0
T01450,C9749,2023-03-12 23:50:54,2808.28,M420,Entertainment,ATM Withdrawal,1,Mumbai,USA,D51781,Web,Yes,Yes,0
T01451,C4918,2024-06-16 18:56:05,9045.17,M767,Entertainment,ATM Withdrawal,1,Delhi,India,D59934,ATM,Yes,No,0
T01452,C6070,2024-04-25 12:22:33,7069.97,M341,Electronics,POS,1,Kolkata,UK,D57948,ATM,Yes,No,0
T01453,C8684,2023-09-20 20:38:42,2091.65,M429,Groceries,Online,0,Hyderabad,Singapore,D89711,ATM,Yes,Yes,0
T01454,C4178,2024-12-24 00:16:44,1961.67,M572,Groceries,POS,1,Kolkata,UK,D66556,ATM,No,No,0
T01455,C7026,2024-08-12 23:13:39,8211.41,M825,Travel,ATM Withdrawal,1,Bangalore,USA,D96514,Mobile App,No,No,0
T01456,C8218,2024-04-30 13:18:40,3961.47,M594,Travel,Online,1,Kolkata,UK,D91395,Web,No,No,0
T01457,C8564,2023-02-16 15:27:24,8699.29,M626,Groceries,POS,0,Delhi,Singapore,D58246,Mobile App,Yes,No,0
T01458,C5616,2023-02-16 10:17:21,5691.45,M668,Electronics,ATM Withdrawal,0,Hyderabad,UK,D70644,Mobile App,Yes,No,0
T01459,C7256,2023-10-04 03:19:47,4940.62,M979,Electronics,Online,1,Bangalore,UK,D86200,Web,No,Yes,0
T01460,C9239,2024-05-15 15:44:49,5518.3,M857,Dining,Online,1,Chennai,USA,D97528,Web,No,Yes,0
T01461,C9641,2023-04-30 13:14:51,6598.72,M850,Dining,Online,1,Mumbai,India,D48773,Mobile App,Yes,No,0
T01462,C7859,2024-06-28 17:42:14,5657.5,M183,Entertainment,ATM Withdrawal,1,Kolkata,USA,D56327,Web,Yes,Yes,0
T01463,C3655,2024-02-21 14:21:02,6824.15,M207,Clothing,ATM Withdrawal,1,Delhi,UK,D74833,Web,Yes,No,0
T01464,C4271,2024-09-06 18:00:00,5651.84,M535,Electronics,Online,1,Chennai,UK,D54646,ATM,No,No,0
T01465,C3267,2023-03-25 09:55:32,654.54,M816,Groceries,ATM Withdrawal,1,Bangalore,UK,D84494,Web,Yes,Yes,1
T01466,C5096,2023-04-08 17:35:37,1283.34,M179,Clothing,Online,1,Bangalore,India,D54991,ATM,No,No,0
T01467,C1854,2024-01-14 22:03:01,651.43,M484,Entertainment,ATM Withdrawal,0,Delhi,India,D90164,ATM,Yes,No,1
T01468,C8873,2023-06-30 17:22:10,2596.99,M230,Travel,POS,0,Bangalore,USA,D84716,Web,No,No,0
T01469,C7081,2023-09-04 00:27:11,5699.46,M875,Clothing,POS,1,Hyderabad,USA,D58608,ATM,No,Yes,0
T01470,C2680,2024-03-09 16:24:23,2280.42,M113,Dining,ATM Withdrawal,0,Hyderabad,Singapore,D58214,Web,Yes,No,0
T01471,C9452,2024-09-04 11:51:28,5231.28,M265,Clothing,POS,1,Bangalore,USA,D13331,Mobile App,No,Yes,0
T01472,C3042,2024-05-15 17:04:19,7822.74,M632,Utilities,POS,1,Hyderabad,UK,D54905,Web,Yes,No,0
T01473,C5670,2024-08-10 17:51:51,1919.32,M866,Travel,Online,0,Kolkata,India,D52494,ATM,No,No,0
T01474,C2374,2023-09-27 18:28:18,6780.11,M224,Utilities,ATM Withdrawal,1,Mumbai,Singapore,D95005,Mobile App,Yes,Yes,0
T01475,C3626,2024-09-17 16:04:52,9919.52,M270,Clothing,POS,1,Mumbai,Singapore,D41456,ATM,Yes,Yes,0
T01476,C5469,2024-11-23 16:16:53,6930.17,M302,Entertainment,ATM Withdrawal,1,Delhi,UK,D92469,Mobile App,Yes,Yes,0
T01477,C8361,2023-12-07 18:18:46,5329.88,M548,Groceries,Online,0,Delhi,Singapore,D60688,ATM,Yes,Yes,0
T01478,C9410,2024-07-23 11:37:49,2529.96,M990,Electronics,Online,1,Kolkata,Singapore,D27564,Mobile App,No,Yes,0
T01479,C3414,2023-05-30 21:08:02,5601.6,M216,Groceries,Online,0,Bangalore,UK,D83812,Web,Yes,No,0
T01480,C8167,2023-01-17 14:02:44,4539.81,M139,Clothing,Online,1,Chennai,India,D92777,ATM,No,Yes,0
T01481,C2502,2024-06-19 08:33:03,9378.97,M534,Groceries,POS,1,Bangalore,USA,D20876,Web,No,No,0
T01482,C4637,2023-10-21 10:07:24,6410.02,M607,Travel,ATM Withdrawal,0,Bangalore,India,D68079,Web,No,Yes,0
T01483,C8391,2023-10-06 04:43:33,9430.8,M274,Dining,Online,1,Mumbai,USA,D25038,ATM,Yes,Yes,0
T01484,C6727,2024-07-16 15:46:44,519.58,M741,Utilities,Online,1,Kolkata,UK,D49369,Web,No,No,0
T01485,C1436,2023-04-15 15:35:23,9387.65,M922,Clothing,ATM Withdrawal,1,Chennai,India,D77363,Web,No,Yes,0
T01486,C7797,2023-07-14 17:18:59,4326.05,M637,Groceries,Online,0,Mumbai,USA,D57782,Web,No,Yes,0
T01487,C1872,2024-11-29 00:17:36,9951.07,M598,Travel,POS,0,Kolkata,India,D47516,Web,No,Yes,0
T01488,C7495,2023-01-31 16:07:11,2741.08,M243,Utilities,POS,1,Mumbai,USA,D19739,ATM,No,No,0
T01489,C9224,2024-01-12 22:41:14,6802.05,M866,Travel,Online,0,Chennai,UK,D83289,Mobile App,No,Yes,0
T01490,C7126,2024-07-02 20:27:46,4666.4,M995,Groceries,ATM Withdrawal,1,Delhi,UK,D39393,Web,Yes,Yes,0
T01491,C4862,2023-12-06 19:35:28,3615.36,M660,Electronics,Online,0,Delhi,USA,D91823,ATM,No,No,0
T01492,C7326,2024-03-10 04:58:38,7590.46,M528,Electronics,POS,0,Delhi,UK,D55216,ATM,Yes,Yes,0
T01493,C2337,2023-08-17 21:52:41,8838.14,M508,Electronics,ATM Withdrawal,0,Kolkata,Singapore,D31030,ATM,Yes,Yes,0
T01494,C7142,2024-02-26 13:17:47,2246.26,M109,Entertainment,POS,0,Chennai,UK,D51018,ATM,No,No,0
T01495,C4678,2024-06-25 09:43:33,2780.05,M403,Groceries,ATM Withdrawal,1,Kolkata,India,D27168,Web,Yes,No,0
T01496,C1461,2024-01-16 15:58:37,4201.2,M220,Utilities,POS,0,Delhi,UK,D96875,ATM,Yes,No,0
T01497,C6221,2023-05-28 09:40:40,4489.17,M545,Clothing,ATM Withdrawal,1,Bangalore,USA,D58099,ATM,Yes,Yes,0
T01498,C2623,2024-03-16 04:05:09,52.59,M401,Groceries,ATM Withdrawal,0,Kolkata,UK,D28797,Web,Yes,No,0
T01499,C6493,2023-05-25 22:58:27,1946.89,M837,Travel,ATM Withdrawal,1,Chennai,USA,D18087,Mobile App,No,No,0
T01500,C3392,2024-02-27 05:49:17,819.01,M792,Groceries,ATM Withdrawal,1,Delhi,India,D69392,ATM,Yes,Yes,0
T01501,C3254,2023-09-28 00:56:21,5718.62,M377,Entertainment,Online,1,Mumbai,Singapore,D97652,Mobile App,Yes,No,0
T01502,C1627,2023-09-09 09:50:55,254.69,M635,Dining,Online,0,Kolkata,UK,D79414,Web,Yes,No,0
T01503,C5700,2024-07-22 20:58:13,7374.7,M430,Clothing,POS,0,Chennai,UK,D94572,Web,Yes,Yes,0
T01504,C8740,2023-12-30 19:30:37,9780.98,M729,Utilities,POS,0,Hyderabad,India,D75617,ATM,No,Yes,0
T01505,C3273,2023-08-02 20:25:11,4238.78,M480,Electronics,ATM Withdrawal,1,Bangalore,UK,D31499,ATM,Yes,Yes,0
T01506,C8685,2024-11-04 22:23:20,745.33,M677,Dining,ATM Withdrawal,1,Hyderabad,India,D19739,ATM,No,No,0
T01507,C8349,2024-10-07 17:28:46,2500.59,M765,Clothing,POS,1,Hyderabad,USA,D61689,Web,No,Yes,0
T01508,C1086,2024-04-10 00:12:10,1645.65,M269,Dining,Online,0,Kolkata,Singapore,D95211,Mobile App,No,Yes,0
T01509,C2298,2024-12-11 07:01:51,3108.75,M244,Groceries,Online,0,Kolkata,UK,D51069,Mobile App,Yes,Yes,0
